_id,WinnersMeshapryDiur,WinnersHasryDiur,WinnersSeriesC,WinnersSeriesB,WinnersSeriesA,WinnersBneyMakom,Winners,SubscribersMeshapryDiur,SubscribersSeriesC,SubscribersSeriesB,SubscribersSeriesA,SubscribersDisabled,SubscribersBenyMakom,Subscribers,LotteryNativeHousingUnits,LotteryHousingUnits,LotterySignupNativeHousingUnits,LotterySignupHousingUnits,PriceForMeter,ConstructionPermitName,ProjectStatus,ProviderName,ProjectName,ProjectId,Neighborhood,LamasName,LamasCode,LotteryExecutionDate,LotteryEndSignupDate,LotteryStatusValue,Eligibility,MarketingRep,MarketingMethodDesc,MarketingMethod,CentralizationType,ContinLotteryId,ParentLotteryId,LotteryType,LotteryId
1993,0,54,0,20,34,18,54,0,0,4151,960,0,1012,5111,12,64,12,64,"7,880.00",???? ???,????? ?????,????? ??? ?????? ?????? (1993),???? ????,41973,?????? ?'-1 ?'-2,??? ???,2610,21/12/2017,12/13/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? 2017,1682,-,??????,492
1994,0,52,0,7,45,21,52,0,0,4104,945,0,1011,5049,14,72,14,72,"8,215.00",???? ???,????? ?????,"???? ???? ??""?",???? ????,46106,?????? ?'-1 ?'-2,??? ???,2610,21/12/2017,12/13/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? 2017,1474,-,??????,491
1995,0,59,0,20,39,21,59,0,0,4169,956,0,1028,5125,17,86,17,86,"8,202.00",???? ???,????? ?????,"???? ???? ??""?",???? ????,41972,?????? ?'-1 ?'-2,??? ???,2610,21/12/2017,12/13/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? 2017,1543,-,??????,490
1996,0,102,0,13,89,23,102,0,0,4784,1043,0,1106,5827,26,132,26,132,"7,523.00",???? ???,????? ?????,"?.?.? ???? ????? ???? ??""?",??? ?,45083,??? ?,??? ???,2610,21/12/2017,12/13/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? 2017,1544,-,??????,489
1997,0,94,0,24,70,32,94,0,0,4714,1025,0,1103,5739,20,100,20,100,"7,653.00",???? ???,????? ?????,"????? ????? ???? ???? ??""?",??? ?,45082,??? ?,??? ???,2610,21/12/2017,12/13/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? 2017,1579,-,??????,488
1998,0,118,0,11,107,43,118,0,0,4775,1035,0,1099,5810,33,168,33,168,"7,689.00",???? ???,????? ?????,"???? ??? ??? ??""?",??? ?,44907,??? ?,??? ???,2610,21/12/2017,12/13/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? 2017,1668,-,??????,487
1999,0,40,0,38,2,19,40,0,0,2486,652,0,945,3138,21,88,21,88,"7,278.00",???? ???,??????? ?????,"?. ???? ???? ?????? ??""?",??????-??' ??????,48214,??????-??' ??????,??????,7100,20/12/2017,12/13/2017 0:00,?????? ??????,?+?,"??""?",???? ??????,19,????? 2017,1548,-,??????,486
2000,0,38,0,37,1,19,38,0,0,2301,594,0,884,2895,17,73,17,73,"7,800.00",???? ???,??????? ?????,"?.? ???? ??????? ??""?",??????-??' ??????,48199,??????-??' ??????,??????,7100,20/12/2017,12/13/2017 0:00,?????? ??????,?+?,"??""?",???? ??????,19,????? 2017,1774,-,??????,485
2001,0,57,0,55,2,34,57,0,0,2470,640,0,941,3110,30,126,30,126,"7,526.00",????? ???? (???? ??????) ???? ????????,??????? ?????,"?.? ???? ??????? ??""?",??????-??' ??????,48190,??????-??' ??????,??????,7100,20/12/2017,12/13/2017 0:00,?????? ??????,?+?,"??""?",???? ??????,19,????? 2017,1230,-,??????,484
2002,0,31,0,29,2,14,31,0,0,2519,654,0,973,3173,18,76,18,76,"7,589.00",???? ???,????? ?????,"????? ??????? ??""?",??????-??' ??????,48208,??????-??' ??????,??????,7100,20/12/2017,12/13/2017 0:00,?????? ??????,?+?,"??""?",???? ??????,19,????? 2017,1380,-,??????,483
2003,0,59,0,35,24,24,59,0,0,2662,681,0,1005,3343,36,151,36,151,"7,518.00",???? ???,??????? ?????,"???? ?????? ???? ?????? ??""?",??????-??' ??????,48189,??????-??' ??????,??????,7100,20/12/2017,12/13/2017 0:00,?????? ??????,?+?,"??""?",???? ??????,19,????? 2017,1229,-,??????,482
2004,0,34,0,15,19,13,34,0,0,2676,681,0,1010,3357,14,61,14,61,"7,200.00",???? ???,????? ?????,???? ????? ???? ????? ?????? ?,??????-??' ??????,48206,??????-??' ??????,??????,7100,20/12/2017,12/13/2017 0:00,?????? ??????,?+?,"??""?",???? ??????,19,????? 2017,1551,-,??????,481
2005,0,23,0,9,14,10,23,0,0,2557,656,0,967,3213,15,63,15,63,"7,575.00",???? ???,????? ?????,"?.?. ???? ?????? ??""?",??????-??' ??????,48212,??????-??' ??????,??????,7100,20/12/2017,12/13/2017 0:00,?????? ??????,?+?,"??""?",???? ??????,19,????? 2017,1356,-,??????,480
2006,0,38,0,10,28,11,38,0,0,2465,619,0,941,3084,19,80,19,80,"7,770.00",???? ???,????? ?????,"?.?. ???? ?????? ??""?",??????-??' ??????,48201,??????-??' ??????,??????,7100,20/12/2017,12/13/2017 0:00,?????? ??????,?+?,"??""?",???? ??????,19,????? 2017,1354,-,??????,479
2007,0,26,0,4,22,13,26,0,0,2443,615,0,913,3058,19,80,19,80,"7,826.00",???? ???,??????? ?????,"?.?. ???? ???? ????? ??""?",??????-??' ??????,48207,??????-??' ??????,??????,7100,20/12/2017,12/13/2017 0:00,?????? ??????,?+?,"??""?",???? ??????,19,????? 2017,1456,-,??????,478
2008,0,38,0,4,34,18,38,0,0,2437,600,0,896,3037,17,73,17,73,"7,869.00",???? ???,????? ?????,"????? ????? ??????? ????? 2007 ??""?",??????-??' ??????,48198,??????-??' ??????,??????,7100,20/12/2017,12/13/2017 0:00,?????? ??????,?+?,"??""?",???? ??????,19,????? 2017,1457,-,??????,477
2009,0,35,0,5,30,17,35,0,0,2529,619,0,920,3148,24,100,24,100,"7,869.00",???? ???,????? ?????,"????? ????? ??????? ????? 2007 ??""?",??????-??' ??????,48197,??????-??' ??????,??????,7100,20/12/2017,12/13/2017 0:00,?????? ??????,?+?,"??""?",???? ??????,19,????? 2017,1481,-,??????,476
2010,0,35,0,6,29,16,35,0,0,2690,675,0,971,3365,19,80,19,80,"7,483.00",???? ???,????? ?????,"??? ?????? ??""?",??????-??' ??????,48205,??????-??' ??????,??????,7100,20/12/2017,12/13/2017 0:00,?????? ??????,?+?,"??""?",???? ??????,19,????? 2017,1458,-,??????,475
2011,0,24,0,3,21,11,24,0,0,2620,650,0,924,3270,13,55,13,55,"7,555.00",???? ???,????? ?????,"??? ?????? ??""?",??????-??' ??????,48194,??????-??' ??????,??????,7100,20/12/2017,12/13/2017 0:00,?????? ??????,?+?,"??""?",???? ??????,19,????? 2017,1468,-,??????,474
2012,0,62,0,8,54,47,62,0,0,3506,1680,0,3444,5186,15,75,15,75,"13,355.00",???? ???,??????? ?????,???? ???????? ???? ?????? ????,?????? ????,35007,?????? ????,???????,3000,20/12/2017,12/13/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? 2017,2395,-,??????,473
2013,0,135,0,33,102,93,135,0,0,3542,1656,0,3420,5198,35,179,35,179,"14,336.00",???? ???,????? ?????,???? ???? ???? ?????? ????? ??,?????? ????,35010,?????? ????,???????,3000,20/12/2017,12/13/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? 2017,1545,-,??????,472
2014,1,71,0,67,4,16,72,1,0,994,118,0,94,1113,7,88,7,104,"6,548.00",???? ???,????? ?????,"????? ????? ??""?",???????,43282,???????,???? ????,2100,07/12/2017,11/26/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? ?????,686,275,????,471
2015,0,8,0,6,2,6,8,0,0,583,64,0,27,647,1,22,1,27,"5,987.00",???? ???,???? ?????,?. ???? ???? ????? ?????? (199,?????,93,?????,??????,2200,07/12/2017,11/26/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? ?????,733,404,????,470
2016,0,11,0,10,1,5,11,0,0,954,103,0,296,1057,47,90,47,90,"6,377.00",???? ???,????? ?????,"??? ????? ????? ??????? ??""?",???? ?',47294,???? ?',???,7600,18/01/2018,1/13/2018 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? ?????,697,386,????,469
2017,0,3,0,3,0,0,3,0,0,1014,117,0,99,1131,0,28,0,37,"7,534.00",???? ???,????? ?????,"??? ???? ???? (1993) ??""?",???????,76,???????,???? ????,2100,07/12/2017,11/26/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? ?????,911,274,????,468
2018,0,3,0,2,1,0,3,0,0,807,108,0,46,915,12,26,0,4,"8,245.00",???? ???,????? ?????,??? ????? ??????? ?????? ?????,??? ????,44439,??? ????,???? ??????,9500,07/12/2017,11/26/2017 0:00,?????? ??????,?+?,"??""?",???? ??????,19,????? ?????,555,293,????,467
2019,0,7,0,6,1,0,7,0,0,1618,282,0,6,1900,37,37,37,48,"6,260.00",???? ???,??????? ?????,"???? ?????? ???? ?????? ??""?",??? ??????,45105,"??""? ??? ??????",????,1247,07/12/2017,11/26/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? ?????,1686,286,????,466
2020,0,14,0,12,2,0,14,0,0,1585,278,0,7,1863,31,31,31,44,"6,479.00",???? ???,????? ?????,"???? ???? ?????? ????? ??""?","????""?",43246,"??""? ??? ??????",????,1247,07/12/2017,11/26/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? ?????,817,284,????,465
2021,0,6,0,4,2,0,6,0,0,1564,278,0,6,1842,19,19,19,19,"6,449.00",???? ???,????? ?????,"???? ???? ?????? ????? ??""?","????""?",43245,"??""? ??? ??????",????,1247,07/12/2017,11/26/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? ?????,816,283,????,464
2022,0,69,0,62,7,2,69,0,0,1526,267,0,5,1793,15,15,15,122,"6,367.00",???? ???,???? ?????,"???? ??? ???? ????? ???????? ??""?",??' ????,44909,??' ????,????,1247,07/12/2017,11/26/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? ?????,707,285,????,463
2023,0,9,0,7,2,2,9,0,0,1033,119,0,102,1152,0,16,0,20,"7,274.00",???? ???,????? ?????,"??? ????? ????? ??????? ??""?",???????,75,???????,???? ????,2100,07/12/2017,11/26/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? ?????,788,273,????,462
2024,15,138,77,22,39,139,153,17,89,1346,216,0,368,1668,2,17,2,22,"5,145.00",???? ??? ???? ????????,????? ?????,"???? - ???? ?????? ????? ??""?",??' ?????? - ????,27,??' ?????? - ????,?????,1031,07/12/2017,11/26/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? ?????,-,140,????,461
2025,1,31,1,26,4,5,32,1,1,898,124,0,50,1024,25,174,2,32,"7,643.00",???? ???,????? ?????,??? ? ????? ??? ????? ????? ??,??? ????,43591,??? ????,???? ??????,9500,07/12/2017,11/26/2017 0:00,?????? ??????,?+?,"??""?",???? ??????,19,????? ?????,562,259,????,460
2026,1,3,1,2,0,4,4,1,1,65,8,0,27,75,3,4,3,4,"5,170.00",???? ???,????? ?????,??? ????,??? ???,5290,??? ???,???? ????,874,07/12/2017,11/26/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? ?????,-,159,????,459
2027,6,4,1,2,1,9,10,6,1,74,9,0,17,90,9,11,9,11,"7,590.00",???? ???,???? ?????,"???? ????? ???? ????? ??""?",SYMPHONY ????? ??????,15,?????? ??????,???? ??????,8200,07/12/2017,11/26/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? ?????,-,111,????,458
2028,0,41,6,35,0,40,41,0,7,1109,169,0,187,1285,4,4,4,4,"4,080.00",???? ???,????? ?????,?.?.? ???? ????? ??????,????? ?????????,94,????? ?????????,??? ???,9200,18/01/2018,1/13/2018 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? ?????,1597,414,????,457
2029,0,9,0,9,0,8,9,0,0,1374,291,0,121,1665,6,6,6,6,"6,978.00",???? ???,????? ?????,"???? ????? ??????? ?????? ????? ????? ??""?",??? 01,48417,??? 01,???? ?????,2300,18/01/2018,1/13/2018 0:00,?????? ??????,?+?,"??""?",???? ??????,19,????? ?????,1591,413,????,456
2030,0,24,0,22,2,22,24,0,0,1609,208,0,236,1817,45,45,45,45,"5,005.00",???? ???,????? ?????,"???? - ???? ?????? ????? ??""?",??' ?????? - ????,43349,??????,?????,1031,18/01/2018,1/13/2018 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? ?????,961,407,????,455
2031,0,53,0,52,1,43,53,0,0,5461,1651,0,456,7112,46,46,46,46,"10,637.00",???? ???,????? ?????,"????? ????? ??""?",??? ?????,47791,????-??? ???????,??? ?????,2400,18/01/2018,1/13/2018 0:00,?????? ??????,?+?,"??""?",???? ??????,19,????? ?????,1429,403,????,454
2032,0,25,0,24,1,14,25,0,0,6797,2555,0,550,9352,7,7,7,7,"8,939.00",???? ???,????? ?????,"?????? ?????? 3 ??""?",??? P,48421,??? P,???????,1200,18/01/2018,1/13/2018 0:00,?????? ??????,?+?,"??""?",???? ??????,19,????? ?????,1620,384,????,453
2033,0,22,0,21,1,14,22,0,0,1979,224,0,600,2203,78,91,78,102,"7,050.00",???? ???,??????? ?????,"????? ????? ??""?",??? 01,89,??? 01,??? ???,9000,07/12/2017,11/26/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? ?????,1276,349,????,452
2034,0,6,0,6,0,5,6,0,0,2398,277,0,698,2675,33,37,33,37,"7,033.00",???? ???,????? ?????,"???? - ???? ?????? ????? ??""?",??? 01,45638,????? ?????,??? ???,9000,18/01/2018,1/13/2018 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? ?????,1538,348,????,451
2035,0,0,0,0,0,0,0,0,0,811,101,0,38,912,9,30,9,30,"7,983.00",???? ???,????? ?????,??? ? ????? ??? ????? ????? ??,??? ????,43592,??? ????,???? ??????,9500,07/12/2017,11/26/2017 0:00,?????? ??????,?+?,"??""?",???? ??????,19,????? ?????,1621,399,????,450
2036,0,33,0,29,4,2,33,0,0,705,71,0,124,776,75,149,8,82,"7,430.00",????? ???? (???? ??????),??????? ?????,"???? ??""?",?? ????,92,?? ????,??????,1139,07/12/2017,11/26/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? ?????,568,394,????,449
2037,0,7,0,5,2,1,7,0,0,728,68,0,125,796,84,167,11,94,"7,080.00",???? ???,????? ?????,"??? ????? ???? ????? ??""?",?? ????,91,?? ????,??????,1139,07/12/2017,11/26/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? ?????,566,393,????,448
2038,0,9,0,8,1,7,9,0,0,723,72,0,126,795,67,136,46,100,"7,450.00",???? ??? ???? ????????,??????? ?????,"?????? ????? ????? ??""?",?? ????,37087,?? ????,??????,1139,07/12/2017,11/26/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? ?????,567,391,????,447
2039,0,14,0,14,0,12,14,0,0,739,76,0,126,815,37,70,37,70,"6,888.00",???? ???,????? ?????,?????? ?????? ?? ????,?? ????,43354,?? ????,??????,1139,07/12/2017,11/26/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? ?????,687,392,????,446
2040,0,3,0,3,0,3,3,0,0,708,74,0,114,782,16,37,16,37,"7,400.00",???? ???,??????? ?????,"?????? ????? ????? ??""?",?? ????,37084,?? ????,??????,1139,07/12/2017,11/26/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? ?????,690,390,????,445
2041,0,2,0,2,0,2,2,0,0,390,47,0,58,437,14,22,14,22,"6,987.00",???? ???,????? ?????,"?.?.? ????? ??""?",?? ????,37088,?? ????,??????,1139,07/12/2017,11/26/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? ?????,688,389,????,444
2042,0,64,0,63,1,40,64,0,0,2192,257,0,661,2449,84,205,84,209,"6,328.00",???? ??? ???? ????????,????? ?????,"????? ???????? ???? ??? ??? ??""?",??? ??? ???',95,??? ?????,??? ???,9000,07/12/2017,11/26/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? ?????,899,428,????,443
2043,0,23,0,23,0,14,23,0,0,2139,239,0,654,2378,48,127,48,128,"7,026.00",???? ???,??????? ?????,"??? ???? ????-???? ??? ??""?",??? 01,45646,????? ?????,??? ???,9000,07/12/2017,11/26/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? ?????,1156,356,????,442
2044,0,28,0,28,0,19,28,0,0,2013,232,0,626,2245,51,136,51,138,"7,089.00",???? ???,????? ?????,"???? ???? ???? ????? ??""?",??? 01,45637,????? ?????,??? ???,9000,07/12/2017,11/26/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? ?????,1074,355,????,441
2045,0,38,0,37,1,22,38,0,0,2112,237,0,612,2349,69,186,69,186,"7,050.00",???? ???,??????? ?????,"????? ????? ??""?",??? 01,90,??? 01,??? ???,9000,07/12/2017,11/26/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? ?????,2131,351,????,440
2046,0,16,0,16,0,12,16,0,0,2658,336,0,748,2994,35,39,35,39,"6,748.00",???? ???,????? ?????,"???? ????? ?????? ??""?",??? ??? ???',45645,????? ?????,??? ???,9000,18/01/2018,1/13/2018 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? ?????,912,347,????,439
2047,0,13,0,12,1,7,13,0,0,2069,259,0,580,2328,18,41,18,43,"7,049.00",???? ???,????? ?????,"????? ??? ???? ?????? ???????? ??""?",??? 01,45642,????? ?????,??? ???,9000,07/12/2017,11/26/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? ?????,1252,350,????,438
2048,0,23,0,23,0,19,23,0,0,748,61,0,282,809,41,114,41,114,"6,969.00",???? ???,????? ?????,"?????? ???? ??? ??""?",???? ?',47293,???? ?',???,7600,07/12/2017,11/26/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? ?????,692,385,????,437
2049,0,19,0,19,0,16,19,0,0,824,92,0,273,916,92,183,92,183,"6,980.00",???? ???,??????? ?????,"?.?.?.?. ????? ??????? ??""?",???? ?',47295,???? ?',???,7600,07/12/2017,11/26/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? ?????,691,387,????,436
2050,0,56,0,49,7,10,56,0,0,1464,248,0,109,1712,28,229,17,156,"7,896.00",???? ???,????? ?????,"??? ????? ?????? ??""?",??????? ???????,14,??????,???? ??????,8200,06/12/2017,11/25/2017 0:00,?????? ??????,?+?,"???""?",???? ??????,18,????? ?????,561,110,????,435
2051,11,69,27,2,40,78,80,117,76,622,128,0,90,943,15,47,15,47,"5,955.00",???? ???,????? ?????,"?????? ?????? ??""?",???? ???? ????,43242,????? ?????? 101-,?????,831,06/12/2017,11/11/2017 0:00,?????? ??????,???? ?????? ????,"??""?",???? ??????,19,????? ?????,-,313,????,434
2052,1,8,0,7,1,1,9,107,47,666,100,0,5,920,34,41,34,41,"5,455.00",???? ???,???? ?????,"?. ????? ????? ??""?",???? ???? ????,18,??????,?????,831,06/12/2017,11/11/2017 0:00,?????? ??????,???? ?????? ????,"???""?",???? ??????,18,????? ?????,1362,312,????,433
2053,18,23,7,13,3,34,41,278,141,1471,332,0,167,2222,10,36,10,38,"8,245.00",???? ???,???? ?????,??? ????? ??????? ?????? ?????,Sela Sky,13,??????,???? ??????,8200,06/12/2017,11/11/2017 0:00,?????? ??????,???? ?????? ????,"???""?",???? ??????,18,????? ?????,-,193,????,431
2054,4,35,18,7,10,38,39,118,85,884,163,0,71,1250,41,41,41,42,"5,883.00",???? ???,???? ?????,"????? ?????? ?????? ??""?",???? ??????,29334,???? ??????,?????-??????,1063,06/12/2017,11/11/2017 0:00,?????? ??????,???? ?????? ????,"???""?",???? ??????,18,????? ?????,-,187,????,430
2055,31,46,28,10,8,60,77,253,162,1397,274,0,160,2086,47,165,47,167,"7,923.00",???? ???,????? ?????,??? ? ????? ??? ????? ????? ??,??? ????,44438,??? ????,???? ??????,9500,06/12/2017,11/11/2017 0:00,?????? ??????,???? ?????? ????,"??""?",???? ??????,19,????? ?????,-,185,????,429
2056,0,14,0,0,14,5,14,0,0,0,817,0,209,817,8,168,92,252,"6,328.00",???? ??? ???? ????????,????? ?????,"????? ???????? ???? ??? ??? ??""?",??? ??? ???',95,??? ?????,??? ???,9000,09/11/2017,1/11/2017 0:00,?????? ??????,?,"???""?",???? ??????,18,?????? 2017,443,-,??????,428
2057,0,89,0,0,89,28,89,0,0,0,3002,0,696,3002,26,141,26,141,"9,073.00",???? ???,????? ?????,??? & ????? ??? ????? ????? ??,??? ????. .,49290,??? 3      .,?????,7400,09/11/2017,1/11/2017 0:00,?????? ??????,?,"??""?",???? ??????,19,?????? 2017,1277,-,??????,427
2058,0,66,0,0,66,20,66,0,0,0,3020,0,699,3020,19,101,19,101,"9,043.00",???? ???,????? ?????,??? & ????? ??? ????? ????? ??,??? ????.  .,49291,??? 3      .,?????,7400,09/11/2017,1/11/2017 0:00,?????? ??????,?,"??""?",???? ??????,19,?????? 2017,1536,-,??????,426
2059,0,18,0,0,18,8,18,0,0,0,2628,0,585,2628,19,100,19,100,"10,843.00",???? ???,????? ?????,"?. ?????? ?????? ?????? 1992 ??""?",??? ????.,49210,??? 3      .,?????,7400,09/11/2017,1/11/2017 0:00,?????? ??????,?,"??""?",???? ??????,19,?????? 2017,1164,-,??????,425
2060,0,73,0,0,73,24,73,0,0,0,2963,0,697,2963,23,120,23,120,"8,875.00",???? ???,??????? ?????,"????? ???????? ????? ??????? ??""?",??? ????.,49124,??? 3      .,?????,7400,09/11/2017,1/11/2017 0:00,?????? ??????,?,"??""?",???? ??????,19,?????? 2017,1433,-,??????,424
2061,0,23,0,0,23,4,23,0,0,0,4285,0,110,4285,5,27,5,27,"7,600.00",???? ???,????? ?????,"???? ????, ???? ????, ?????????? ??? ?????",??? ???,43046,??? ???,??? ???,466,14/11/2017,1/11/2017 0:00,?????? ??????,?,"??""?",???? ??????,19,?????? 2017,928,-,??????,423
2062,0,20,0,0,20,4,20,0,0,0,4193,0,111,4193,5,27,5,27,"8,155.00",???? ???,????? ?????,"???? ??? ???? ????? ??""?",??? ???,43047,??? ???,??? ???,466,14/11/2017,1/11/2017 0:00,?????? ??????,?,"??""?",???? ??????,19,?????? 2017,929,-,??????,422
2063,0,21,0,0,21,5,21,0,0,0,4191,0,111,4191,5,27,5,27,"8,135.00",???? ???,???? ???? ?????,"???? ?????, ???? ????",??? ???,43042,??? ???,??? ???,466,14/11/2017,1/11/2017 0:00,?????? ??????,?,"??""?",???? ??????,19,?????? 2017,908,-,??????,421
2064,0,23,0,0,23,5,23,0,0,0,4209,0,111,4209,5,27,5,27,"8,190.00",???? ???,????? ?????,?????? ????? ?????? ??????? ??,??? ???,43045,??? ???,??? ???,466,14/11/2017,1/11/2017 0:00,?????? ??????,?,"??""?",???? ??????,19,?????? 2017,927,-,??????,420
2065,0,20,0,0,20,5,20,0,0,0,4242,0,111,4242,5,27,5,27,"8,190.00",???? ???,????? ?????,?????? ????? ?????? ??????? ??,??? ???,43044,??? ???,??? ???,466,14/11/2017,1/11/2017 0:00,?????? ??????,?,"??""?",???? ??????,19,?????? 2017,926,-,??????,419
2066,0,22,0,0,22,6,22,0,0,0,4254,0,111,4254,5,27,5,27,"7,918.00",???? ???,????? ?????,"???? ???? ???? ????? ??""?",??? ???,43043,??? ???,??? ???,466,14/11/2017,1/11/2017 0:00,?????? ??????,?,"??""?",???? ??????,19,?????? 2017,924,-,??????,418
2067,0,30,0,0,30,8,30,0,0,0,4262,0,109,4262,10,52,10,52,"7,918.00",???? ???,????? ?????,"???? ???? ???? ????? ??""?",??? ???,43041,??? ???,??? ???,466,14/11/2017,1/11/2017 0:00,?????? ??????,?,"??""?",???? ??????,19,?????? 2017,1184,-,??????,417
2068,0,32,0,0,32,9,32,0,0,0,4278,0,110,4278,10,52,10,52,"7,918.00",???? ???,????? ?????,"???? ???? ???? ????? ??""?",??? ???,43040,??? ???,??? ???,466,14/11/2017,1/11/2017 0:00,?????? ??????,?,"??""?",???? ??????,19,?????? 2017,1183,-,??????,416
2069,0,12,0,0,12,11,12,0,0,0,117,0,38,117,16,32,16,32,"5,131.00",???? ???,????? ?????,"???? ???? ?????? ?????? ??""?",??????,41217,??????,???? ???????,2034,14/11/2017,1/11/2017 0:00,?????? ??????,?,"???""?",???? ??????,18,?????? 2017,1537,-,??????,415
2070,0,39,0,0,39,25,78,0,0,0,208,0,63,208,106,220,114,228,"4,080.00",???? ???,????? ?????,?.?.? ???? ????? ??????,????? ?????????,94,????? ?????????,??? ???,9200,14/11/2017,1/11/2017 0:00,?????? ??????,?,"???""?",???? ??????,18,?????? 2017,457,-,??????,414
2071,0,13,0,0,13,2,13,0,0,0,452,0,52,452,9,70,15,76,"6,978.00",???? ???,????? ?????,"???? ????? ??????? ?????? ????? ????? ??""?",??? 01,48417,??? 01,???? ?????,2300,13/11/2017,1/11/2017 0:00,?????? ??????,?,"??""?",???? ??????,19,?????? 2017,456,-,??????,413
2072,0,40,0,0,40,14,40,0,0,0,428,0,53,428,15,76,15,76,"7,955.00",???? ???,????? ?????,"???? ??""?",??? 01,48418,??? 01,???? ?????,2300,13/11/2017,1/11/2017 0:00,?????? ??????,?,"??""?",???? ??????,19,?????? 2017,1205,-,??????,412
2073,0,31,0,0,31,12,31,0,0,0,424,0,52,424,15,76,15,76,"7,855.00",???? ???,????? ?????,"???? ??""?",??? 01,48416,??? 01,???? ?????,2300,13/11/2017,1/11/2017 0:00,?????? ??????,?,"??""?",???? ??????,19,?????? 2017,1139,-,??????,411
2074,0,32,0,0,32,9,34,0,0,0,439,0,65,439,15,63,60,108,"5,005.00",???? ???,????? ?????,"???? - ???? ?????? ????? ??""?",??' ?????? - ????,43349,??????,?????,1031,13/11/2017,1/11/2017 0:00,?????? ??????,?,"???""?",???? ??????,18,?????? 2017,455,-,??????,407
2075,0,28,0,0,28,18,28,0,0,0,422,0,66,422,30,54,30,54,"5,177.00",???? ???,????? ?????,?.?.?. ??? ???? ?????,??' ?????? - ????,37519,??????,?????,1031,13/11/2017,1/11/2017 0:00,?????? ??????,?,"???""?",???? ??????,18,?????? 2017,794,-,??????,406
2076,0,25,0,0,25,11,25,0,0,0,199,0,29,199,6,32,6,32,"7,689.00",????? ???? (???? ??????),??????? ?????,"??? ?????? ????? ???? ??""?",???? ???? ???-???,44191,???? ???? ???-???,???,2500,13/11/2017,1/11/2017 0:00,?????? ??????,?,"???""?",???? ??????,18,?????? 2017,1659,-,??????,405
2077,0,9,0,0,9,9,9,0,0,0,82,0,45,82,28,59,28,59,"5,987.00",???? ???,???? ?????,?. ???? ???? ????? ?????? (199,?????,93,?????,??????,2200,13/11/2017,1/11/2017 0:00,?????? ??????,?,"???""?",???? ??????,18,?????? 2017,470,-,??????,404
2078,0,101,0,0,101,3,101,0,0,0,3325,0,251,3325,3,138,49,184,"10,637.00",???? ???,????? ?????,"????? ????? ??""?",??? ?????,47791,????-??? ???????,??? ?????,2400,13/11/2017,1/11/2017 0:00,?????? ??????,?,"??""?",???? ??????,19,?????? 2017,454,-,??????,403
2079,0,101,0,0,101,32,101,0,0,0,3320,0,253,3320,45,168,45,168,"10,892.00",???? ???,????? ?????,"????? ????? ??""?",??? ?????,47790,????-??? ???????,??? ?????,2400,13/11/2017,1/11/2017 0:00,?????? ??????,?,"??""?",???? ??????,19,?????? 2017,959,-,??????,402
